date,location,latitude,longitude,temperature_2m_max,temperature_2m_min,precipitation_sum
2021-02-14,Kandy,7.2931,80.6333,29.8,20.5,0.3
2021-02-15,Kandy,7.2931,80.6333,29.9,20.5,0.0
2021-02-16,Kandy,7.2931,80.6333,30.2,19.0,0.0
2021-02-17,Kandy,7.2931,80.6333,30.4,19.0,0.0
2021-02-18,Kandy,7.2931,80.6333,29.5,19.8,0.0
2021-02-19,Kandy,7.2931,80.6333,29.5,19.6,2.0
2021-02-20,Kandy,7.2931,80.6333,28.6,20.7,0.3
2021-02-21,Kandy,7.2931,80.6333,28.7,21.5,1.3
2021-02-22,Kandy,7.2931,80.6333,28.9,21.2,0.6
2021-02-23,Kandy,7.2931,80.6333,29.2,21.1,1.5
2021-02-24,Kandy,7.2931,80.6333,30.2,19.6,0.2
2021-02-25,Kandy,7.2931,80.6333,30.6,20.2,0.1
2021-02-26,Kandy,7.2931,80.6333,31.1,20.1,0.0
2021-02-27,Kandy,7.2931,80.6333,31.6,19.6,0.1
2021-02-28,Kandy,7.2931,80.6333,31.0,18.9,0.0
2021-03-01,Kandy,7.2931,80.6333,30.7,19.8,0.0
2021-03-02,Kandy,7.2931,80.6333,29.5,18.5,0.0
2021-03-03,Kandy,7.2931,80.6333,29.0,19.0,0.0
2021-03-04,Kandy,7.2931,80.6333,29.6,19.4,0.0
2021-03-05,Kandy,7.2931,80.6333,30.4,19.5,0.0
2021-03-06,Kandy,7.2931,80.6333,31.6,19.8,1.5
2021-03-07,Kandy,7.2931,80.6333,31.8,20.0,1.1
2021-03-08,Kandy,7.2931,80.6333,30.0,21.7,4.3
2021-03-09,Kandy,7.2931,80.6333,30.6,20.7,0.0
2021-03-10,Kandy,7.2931,80.6333,28.4,20.8,22.9
2021-03-11,Kandy,7.2931,80.6333,27.0,21.7,0.1
2021-03-12,Kandy,7.2931,80.6333,28.5,20.0,0.0
2021-03-13,Kandy,7.2931,80.6333,29.6,21.2,0.0
2021-03-14,Kandy,7.2931,80.6333,28.5,21.5,0.0
2021-03-15,Kandy,7.2931,80.6333,30.5,19.3,0.0
2021-03-16,Kandy,7.2931,80.6333,30.6,19.8,0.3
2021-03-17,Kandy,7.2931,80.6333,30.6,20.1,0.8
2021-03-18,Kandy,7.2931,80.6333,32.2,20.3,0.3
2021-03-19,Kandy,7.2931,80.6333,29.4,19.6,4.9
2021-03-20,Kandy,7.2931,80.6333,30.9,20.5,2.7
2021-03-21,Kandy,7.2931,80.6333,28.5,21.2,15.2
2021-03-22,Kandy,7.2931,80.6333,29.6,20.0,0.2
2021-03-23,Kandy,7.2931,80.6333,30.7,20.9,1.1
2021-03-24,Kandy,7.2931,80.6333,28.0,21.5,0.3
2021-03-25,Kandy,7.2931,80.6333,26.6,21.8,4.2
2021-03-26,Kandy,7.2931,80.6333,30.4,22.4,0.7
2021-03-27,Kandy,7.2931,80.6333,28.5,21.6,4.5
2021-03-28,Kandy,7.2931,80.6333,30.0,22.0,19.0
2021-03-29,Kandy,7.2931,80.6333,27.2,21.8,3.4
2021-03-30,Kandy,7.2931,80.6333,29.8,21.4,0.0
2021-03-31,Kandy,7.2931,80.6333,30.2,19.8,0.0
2021-04-01,Kandy,7.2931,80.6333,30.8,21.3,0.3
2021-04-02,Kandy,7.2931,80.6333,31.9,19.4,2.0
2021-04-03,Kandy,7.2931,80.6333,31.5,20.1,0.6
2021-04-04,Kandy,7.2931,80.6333,32.4,16.6,0.0
2021-04-05,Kandy,7.2931,80.6333,33.2,18.3,0.1
2021-04-06,Kandy,7.2931,80.6333,33.8,21.8,0.3
2021-04-07,Kandy,7.2931,80.6333,32.5,20.1,0.0
2021-04-08,Kandy,7.2931,80.6333,29.0,20.6,2.6
2021-04-09,Kandy,7.2931,80.6333,29.9,21.5,15.1
2021-04-10,Kandy,7.2931,80.6333,30.2,22.1,40.9
2021-04-11,Kandy,7.2931,80.6333,27.1,21.6,9.0
2021-04-12,Kandy,7.2931,80.6333,27.9,21.2,1.6
2021-04-13,Kandy,7.2931,80.6333,28.7,21.8,3.8
2021-04-14,Kandy,7.2931,80.6333,27.8,21.0,93.8
2021-04-15,Kandy,7.2931,80.6333,27.4,21.0,11.5
2021-04-16,Kandy,7.2931,80.6333,28.2,19.9,1.5
2021-04-17,Kandy,7.2931,80.6333,27.1,20.5,2.4
2021-04-18,Kandy,7.2931,80.6333,28.4,21.5,0.3
2021-04-19,Kandy,7.2931,80.6333,28.2,20.2,1.3
2021-04-20,Kandy,7.2931,80.6333,29.0,18.9,0.9
2021-04-21,Kandy,7.2931,80.6333,28.8,20.0,2.0
2021-04-22,Kandy,7.2931,80.6333,29.5,20.2,0.2
2021-04-23,Kandy,7.2931,80.6333,28.4,21.4,1.1
2021-04-24,Kandy,7.2931,80.6333,30.8,20.4,0.9
2021-04-25,Kandy,7.2931,80.6333,30.5,21.5,1.2
2021-04-26,Kandy,7.2931,80.6333,30.6,21.1,0.1
2021-04-27,Kandy,7.2931,80.6333,30.3,20.9,2.0
2021-04-28,Kandy,7.2931,80.6333,31.3,21.0,5.6
2021-04-29,Kandy,7.2931,80.6333,30.0,21.0,1.3
2021-04-30,Kandy,7.2931,80.6333,29.8,21.5,13.2
2021-05-01,Kandy,7.2931,80.6333,30.0,22.0,12.6
2021-05-02,Kandy,7.2931,80.6333,28.7,21.5,19.1
2021-05-03,Kandy,7.2931,80.6333,28.8,21.5,23.6
2021-05-04,Kandy,7.2931,80.6333,28.4,21.4,21.5
2021-05-05,Kandy,7.2931,80.6333,30.0,21.0,0.3
2021-05-06,Kandy,7.2931,80.6333,29.2,21.4,8.1
2021-05-07,Kandy,7.2931,80.6333,29.6,21.0,1.6
2021-05-08,Kandy,7.2931,80.6333,29.2,21.8,1.6
2021-05-09,Kandy,7.2931,80.6333,28.4,22.0,35.4
2021-05-10,Kandy,7.2931,80.6333,28.5,21.9,16.0
2021-05-11,Kandy,7.2931,80.6333,28.9,22.2,8.1
2021-05-12,Kandy,7.2931,80.6333,27.9,21.2,9.8
2021-05-13,Kandy,7.2931,80.6333,26.9,21.8,14.2
2021-05-14,Kandy,7.2931,80.6333,27.2,22.2,20.4
2021-05-15,Kandy,7.2931,80.6333,28.6,22.1,2.6
2021-05-16,Kandy,7.2931,80.6333,27.9,21.8,0.2
2021-05-17,Kandy,7.2931,80.6333,29.8,21.0,4.0
2021-05-18,Kandy,7.2931,80.6333,28.7,20.4,0.9
2021-05-19,Kandy,7.2931,80.6333,28.0,22.0,2.1
2021-05-20,Kandy,7.2931,80.6333,27.8,21.7,1.2
2021-05-21,Kandy,7.2931,80.6333,27.0,22.8,0.2
2021-05-22,Kandy,7.2931,80.6333,27.7,22.7,3.0
2021-05-23,Kandy,7.2931,80.6333,26.7,22.8,3.6
2021-05-24,Kandy,7.2931,80.6333,26.0,23.1,7.4
2021-05-25,Kandy,7.2931,80.6333,25.5,22.0,11.7
2021-05-26,Kandy,7.2931,80.6333,24.8,21.7,33.3
2021-05-27,Kandy,7.2931,80.6333,24.6,21.9,24.8
2021-05-28,Kandy,7.2931,80.6333,26.4,21.5,6.4
2021-05-29,Kandy,7.2931,80.6333,26.2,22.0,7.4
2021-05-30,Kandy,7.2931,80.6333,27.2,22.2,4.9
2021-05-31,Kandy,7.2931,80.6333,26.8,22.6,3.8
2021-06-01,Kandy,7.2931,80.6333,27.5,21.6,2.2
2021-06-02,Kandy,7.2931,80.6333,27.8,22.0,1.5
2021-06-03,Kandy,7.2931,80.6333,26.9,21.9,17.2
2021-06-04,Kandy,7.2931,80.6333,26.5,22.2,37.3
2021-06-05,Kandy,7.2931,80.6333,25.9,21.6,15.6
2021-06-06,Kandy,7.2931,80.6333,27.0,20.7,2.3
2021-06-07,Kandy,7.2931,80.6333,27.6,20.2,0.6
2021-06-08,Kandy,7.2931,80.6333,26.9,22.2,8.6
2021-06-09,Kandy,7.2931,80.6333,26.3,21.6,3.9
2021-06-10,Kandy,7.2931,80.6333,26.8,20.7,1.5
2021-06-11,Kandy,7.2931,80.6333,27.3,20.4,2.0
2021-06-12,Kandy,7.2931,80.6333,26.3,20.0,4.4
2021-06-13,Kandy,7.2931,80.6333,26.1,22.0,7.8
2021-06-14,Kandy,7.2931,80.6333,24.4,21.9,4.2
2021-06-15,Kandy,7.2931,80.6333,26.8,22.1,0.6
2021-06-16,Kandy,7.2931,80.6333,26.2,21.6,3.1
2021-06-17,Kandy,7.2931,80.6333,27.2,20.7,3.6
2021-06-18,Kandy,7.2931,80.6333,27.1,20.8,0.6
2021-06-19,Kandy,7.2931,80.6333,27.9,20.0,1.1
2021-06-20,Kandy,7.2931,80.6333,27.6,20.5,0.8
2021-06-21,Kandy,7.2931,80.6333,27.8,19.2,0.6
2021-06-22,Kandy,7.2931,80.6333,26.5,20.5,3.7
2021-06-23,Kandy,7.2931,80.6333,27.3,21.2,0.3
2021-06-24,Kandy,7.2931,80.6333,26.4,20.8,3.4
2021-06-25,Kandy,7.2931,80.6333,27.3,20.6,0.9
2021-06-26,Kandy,7.2931,80.6333,27.0,20.9,6.4
2021-06-27,Kandy,7.2931,80.6333,26.6,21.8,6.3
2021-06-28,Kandy,7.2931,80.6333,26.6,20.6,0.1
2021-06-29,Kandy,7.2931,80.6333,29.1,19.3,1.2
2021-06-30,Kandy,7.2931,80.6333,28.8,20.8,0.2
2021-07-01,Kandy,7.2931,80.6333,28.0,20.8,0.7
2021-07-02,Kandy,7.2931,80.6333,28.2,22.0,1.3
2021-07-03,Kandy,7.2931,80.6333,28.0,21.5,1.2
2021-07-04,Kandy,7.2931,80.6333,28.8,21.6,5.1
2021-07-05,Kandy,7.2931,80.6333,29.8,21.5,4.8
2021-07-06,Kandy,7.2931,80.6333,27.9,21.8,5.5
2021-07-07,Kandy,7.2931,80.6333,28.0,21.2,1.0
2021-07-08,Kandy,7.2931,80.6333,28.4,21.8,1.2
2021-07-09,Kandy,7.2931,80.6333,26.7,22.2,14.2
2021-07-10,Kandy,7.2931,80.6333,23.8,21.2,24.3
2021-07-11,Kandy,7.2931,80.6333,25.2,21.6,4.8
2021-07-12,Kandy,7.2931,80.6333,25.6,22.1,8.0
2021-07-13,Kandy,7.2931,80.6333,27.0,22.2,2.4
2021-07-14,Kandy,7.2931,80.6333,26.8,21.8,1.1
2021-07-15,Kandy,7.2931,80.6333,27.4,22.0,3.4
2021-07-16,Kandy,7.2931,80.6333,27.0,20.5,3.4
2021-07-17,Kandy,7.2931,80.6333,28.4,21.1,2.8
2021-07-18,Kandy,7.2931,80.6333,26.9,21.5,3.8
2021-07-19,Kandy,7.2931,80.6333,27.1,21.9,2.4
2021-07-20,Kandy,7.2931,80.6333,27.9,22.0,0.0
2021-07-21,Kandy,7.2931,80.6333,27.1,22.5,1.6
2021-07-22,Kandy,7.2931,80.6333,26.0,22.0,7.5
2021-07-23,Kandy,7.2931,80.6333,26.0,21.8,9.4
2021-07-24,Kandy,7.2931,80.6333,26.5,21.8,6.0
2021-07-25,Kandy,7.2931,80.6333,26.6,22.5,5.5
2021-07-26,Kandy,7.2931,80.6333,25.8,22.2,6.5
2021-07-27,Kandy,7.2931,80.6333,27.5,22.0,1.7
2021-07-28,Kandy,7.2931,80.6333,26.2,22.2,0.9
2021-07-29,Kandy,7.2931,80.6333,27.4,21.8,0.1
2021-07-30,Kandy,7.2931,80.6333,27.2,21.4,0.5
2021-07-31,Kandy,7.2931,80.6333,26.6,21.6,2.4
2021-08-01,Kandy,7.2931,80.6333,26.2,22.2,2.8
2021-08-02,Kandy,7.2931,80.6333,26.4,21.5,1.3
2021-08-03,Kandy,7.2931,80.6333,26.8,21.4,1.4
2021-08-04,Kandy,7.2931,80.6333,26.6,21.2,4.3
2021-08-05,Kandy,7.2931,80.6333,26.6,21.9,4.7
2021-08-06,Kandy,7.2931,80.6333,27.0,22.3,4.7
2021-08-07,Kandy,7.2931,80.6333,25.9,22.1,8.1
2021-08-08,Kandy,7.2931,80.6333,25.9,22.0,10.5
2021-08-09,Kandy,7.2931,80.6333,26.0,21.5,3.9
2021-08-10,Kandy,7.2931,80.6333,26.5,21.8,2.0
2021-08-11,Kandy,7.2931,80.6333,26.2,22.2,14.7
2021-08-12,Kandy,7.2931,80.6333,25.0,21.2,21.6
2021-08-13,Kandy,7.2931,80.6333,27.1,21.2,1.1
2021-08-14,Kandy,7.2931,80.6333,26.3,21.8,3.6
2021-08-15,Kandy,7.2931,80.6333,26.3,21.2,0.7
2021-08-16,Kandy,7.2931,80.6333,27.4,21.2,1.1
2021-08-17,Kandy,7.2931,80.6333,26.5,20.9,3.2
2021-08-18,Kandy,7.2931,80.6333,26.1,22.0,4.4
2021-08-19,Kandy,7.2931,80.6333,27.2,20.2,0.2
2021-08-20,Kandy,7.2931,80.6333,28.2,20.1,0.7
2021-08-21,Kandy,7.2931,80.6333,26.6,21.9,7.0
2021-08-22,Kandy,7.2931,80.6333,27.2,20.7,0.9
2021-08-23,Kandy,7.2931,80.6333,28.2,20.2,1.0
2021-08-24,Kandy,7.2931,80.6333,28.4,19.2,0.4
2021-08-25,Kandy,7.2931,80.6333,28.1,19.6,0.3
2021-08-26,Kandy,7.2931,80.6333,26.5,21.6,2.4
2021-08-27,Kandy,7.2931,80.6333,26.5,22.2,3.8
2021-08-28,Kandy,7.2931,80.6333,25.0,21.8,7.2
2021-08-29,Kandy,7.2931,80.6333,24.4,21.6,14.2
2021-08-30,Kandy,7.2931,80.6333,24.8,21.3,4.8
2021-08-31,Kandy,7.2931,80.6333,27.6,20.8,1.7
2021-09-01,Kandy,7.2931,80.6333,26.6,20.0,2.5
2021-09-02,Kandy,7.2931,80.6333,25.8,21.5,5.7
2021-09-03,Kandy,7.2931,80.6333,25.4,21.4,1.9
2021-09-04,Kandy,7.2931,80.6333,26.3,21.0,3.4
2021-09-05,Kandy,7.2931,80.6333,25.8,21.5,4.6
2021-09-06,Kandy,7.2931,80.6333,25.9,21.2,6.7
2021-09-07,Kandy,7.2931,80.6333,27.2,22.0,1.4
2021-09-08,Kandy,7.2931,80.6333,27.5,21.0,1.8
2021-09-09,Kandy,7.2931,80.6333,28.1,20.1,0.0
2021-09-10,Kandy,7.2931,80.6333,26.9,19.8,2.0
2021-09-11,Kandy,7.2931,80.6333,27.9,21.4,0.0
2021-09-12,Kandy,7.2931,80.6333,27.0,21.4,0.0
2021-09-13,Kandy,7.2931,80.6333,27.5,21.8,6.6
2021-09-14,Kandy,7.2931,80.6333,27.8,21.4,4.7
2021-09-15,Kandy,7.2931,80.6333,28.5,21.1,2.4
2021-09-16,Kandy,7.2931,80.6333,26.3,21.1,3.1
2021-09-17,Kandy,7.2931,80.6333,27.2,20.6,1.3
2021-09-18,Kandy,7.2931,80.6333,27.6,21.1,1.8
2021-09-19,Kandy,7.2931,80.6333,28.8,21.6,2.2
2021-09-20,Kandy,7.2931,80.6333,29.1,21.0,2.3
2021-09-21,Kandy,7.2931,80.6333,27.6,20.7,2.0
2021-09-22,Kandy,7.2931,80.6333,28.8,20.8,1.4
2021-09-23,Kandy,7.2931,80.6333,28.2,21.3,2.0
2021-09-24,Kandy,7.2931,80.6333,29.0,22.4,5.8
2021-09-25,Kandy,7.2931,80.6333,27.1,21.9,5.4
2021-09-26,Kandy,7.2931,80.6333,26.8,22.1,12.5
2021-09-27,Kandy,7.2931,80.6333,26.2,21.8,7.4
2021-09-28,Kandy,7.2931,80.6333,25.1,21.8,24.3
2021-09-29,Kandy,7.2931,80.6333,27.6,21.2,0.7
2021-09-30,Kandy,7.2931,80.6333,27.1,20.9,3.0
2021-10-01,Kandy,7.2931,80.6333,24.6,20.9,12.8
2021-10-02,Kandy,7.2931,80.6333,27.5,20.1,2.3
2021-10-03,Kandy,7.2931,80.6333,27.1,21.0,1.6
2021-10-04,Kandy,7.2931,80.6333,26.3,20.9,4.4
2021-10-05,Kandy,7.2931,80.6333,26.2,20.8,6.4
2021-10-06,Kandy,7.2931,80.6333,26.8,21.4,6.9
2021-10-07,Kandy,7.2931,80.6333,27.9,21.0,1.4
2021-10-08,Kandy,7.2931,80.6333,27.9,19.8,0.4
2021-10-09,Kandy,7.2931,80.6333,26.9,20.2,2.7
2021-10-10,Kandy,7.2931,80.6333,26.5,21.2,5.6
2021-10-11,Kandy,7.2931,80.6333,25.3,21.5,15.3
2021-10-12,Kandy,7.2931,80.6333,26.4,21.8,5.8
2021-10-13,Kandy,7.2931,80.6333,27.5,20.5,3.4
2021-10-14,Kandy,7.2931,80.6333,27.1,19.9,1.8
2021-10-15,Kandy,7.2931,80.6333,27.5,22.2,1.7
2021-10-16,Kandy,7.2931,80.6333,27.5,22.4,5.2
2021-10-17,Kandy,7.2931,80.6333,28.0,21.6,0.0
2021-10-18,Kandy,7.2931,80.6333,27.5,21.1,2.3
2021-10-19,Kandy,7.2931,80.6333,28.4,20.1,1.6
2021-10-20,Kandy,7.2931,80.6333,28.2,21.1,14.3
2021-10-21,Kandy,7.2931,80.6333,28.9,19.8,7.5
2021-10-22,Kandy,7.2931,80.6333,26.8,21.0,10.6
2021-10-23,Kandy,7.2931,80.6333,27.6,19.8,3.5
2021-10-24,Kandy,7.2931,80.6333,26.3,20.6,7.9
2021-10-25,Kandy,7.2931,80.6333,28.8,19.8,7.8
2021-10-26,Kandy,7.2931,80.6333,27.0,20.2,23.7
2021-10-27,Kandy,7.2931,80.6333,27.9,20.8,1.6
2021-10-28,Kandy,7.2931,80.6333,25.6,20.8,13.2
2021-10-29,Kandy,7.2931,80.6333,26.5,20.5,15.1
2021-10-30,Kandy,7.2931,80.6333,25.6,21.2,28.7
2021-10-31,Kandy,7.2931,80.6333,26.8,20.5,18.6
2021-11-01,Kandy,7.2931,80.6333,26.6,20.7,17.2
2021-11-02,Kandy,7.2931,80.6333,28.8,19.4,9.5
2021-11-03,Kandy,7.2931,80.6333,26.0,20.6,7.3
2021-11-04,Kandy,7.2931,80.6333,27.1,19.9,6.2
2021-11-05,Kandy,7.2931,80.6333,25.5,20.2,3.8
2021-11-06,Kandy,7.2931,80.6333,25.0,19.5,14.1
2021-11-07,Kandy,7.2931,80.6333,25.5,20.5,17.3
2021-11-08,Kandy,7.2931,80.6333,22.0,20.5,45.7
2021-11-09,Kandy,7.2931,80.6333,23.5,20.9,17.6
2021-11-10,Kandy,7.2931,80.6333,23.4,20.6,14.2
2021-11-11,Kandy,7.2931,80.6333,26.4,20.5,2.0
2021-11-12,Kandy,7.2931,80.6333,25.0,20.8,5.8
2021-11-13,Kandy,7.2931,80.6333,26.1,20.5,3.3
2021-11-14,Kandy,7.2931,80.6333,25.8,21.4,15.8
2021-11-15,Kandy,7.2931,80.6333,24.4,20.9,8.9
2021-11-16,Kandy,7.2931,80.6333,25.0,20.7,2.4
2021-11-17,Kandy,7.2931,80.6333,25.2,20.9,6.0
2021-11-18,Kandy,7.2931,80.6333,25.0,20.8,11.1
2021-11-19,Kandy,7.2931,80.6333,26.7,19.6,11.3
2021-11-20,Kandy,7.2931,80.6333,27.1,19.2,0.5
2021-11-21,Kandy,7.2931,80.6333,27.2,17.5,0.0
2021-11-22,Kandy,7.2931,80.6333,27.0,17.0,0.4
2021-11-23,Kandy,7.2931,80.6333,27.0,21.1,12.6
2021-11-24,Kandy,7.2931,80.6333,25.5,21.5,12.4
2021-11-25,Kandy,7.2931,80.6333,24.4,20.9,20.6
2021-11-26,Kandy,7.2931,80.6333,26.4,20.0,6.9
2021-11-27,Kandy,7.2931,80.6333,26.4,21.0,16.5
2021-11-28,Kandy,7.2931,80.6333,27.0,20.7,3.0
2021-11-29,Kandy,7.2931,80.6333,26.4,20.5,10.5
2021-11-30,Kandy,7.2931,80.6333,27.4,20.5,4.8
2021-12-01,Kandy,7.2931,80.6333,27.7,19.1,0.0
2021-12-02,Kandy,7.2931,80.6333,27.6,18.8,2.6
2021-12-03,Kandy,7.2931,80.6333,27.8,19.6,1.5
2021-12-04,Kandy,7.2931,80.6333,27.1,19.8,2.3
2021-12-05,Kandy,7.2931,80.6333,27.7,19.7,1.5
2021-12-06,Kandy,7.2931,80.6333,27.0,21.0,2.4
2021-12-07,Kandy,7.2931,80.6333,27.9,19.9,0.1
2021-12-08,Kandy,7.2931,80.6333,28.2,20.4,3.7
2021-12-09,Kandy,7.2931,80.6333,27.2,20.8,0.9
2021-12-10,Kandy,7.2931,80.6333,27.0,20.4,0.0
2021-12-11,Kandy,7.2931,80.6333,27.5,21.6,0.1
2021-12-12,Kandy,7.2931,80.6333,27.0,21.0,2.8
2021-12-13,Kandy,7.2931,80.6333,26.0,21.8,3.7
2021-12-14,Kandy,7.2931,80.6333,25.0,21.4,0.7
2021-12-15,Kandy,7.2931,80.6333,25.0,21.4,3.0
2021-12-16,Kandy,7.2931,80.6333,26.6,20.9,0.5
2021-12-17,Kandy,7.2931,80.6333,27.6,20.6,1.0
2021-12-18,Kandy,7.2931,80.6333,27.6,20.0,10.6
2021-12-19,Kandy,7.2931,80.6333,26.6,21.4,1.5
2021-12-20,Kandy,7.2931,80.6333,28.2,20.0,0.3
2021-12-21,Kandy,7.2931,80.6333,27.5,21.0,0.2
2021-12-22,Kandy,7.2931,80.6333,28.2,20.6,0.1
2021-12-23,Kandy,7.2931,80.6333,28.2,19.5,0.0
2021-12-24,Kandy,7.2931,80.6333,27.4,17.5,0.0
2021-12-25,Kandy,7.2931,80.6333,26.1,17.5,0.0
2021-12-26,Kandy,7.2931,80.6333,26.4,18.2,0.0
2021-12-27,Kandy,7.2931,80.6333,26.9,18.8,0.0
2021-12-28,Kandy,7.2931,80.6333,27.0,19.6,0.0
2021-12-29,Kandy,7.2931,80.6333,28.4,19.6,0.0
2021-12-30,Kandy,7.2931,80.6333,27.2,21.0,2.4
2021-12-31,Kandy,7.2931,80.6333,27.0,20.5,2.3
2022-01-01,Kandy,7.2931,80.6333,26.5,21.4,0.5
2022-01-02,Kandy,7.2931,80.6333,26.7,21.3,0.7
2022-01-03,Kandy,7.2931,80.6333,26.9,21.4,5.6
2022-01-04,Kandy,7.2931,80.6333,27.0,21.0,3.7
2022-01-05,Kandy,7.2931,80.6333,26.7,21.0,0.8
2022-01-06,Kandy,7.2931,80.6333,27.9,21.1,0.3
2022-01-07,Kandy,7.2931,80.6333,27.8,20.5,0.0
2022-01-08,Kandy,7.2931,80.6333,27.8,20.2,0.5
2022-01-09,Kandy,7.2931,80.6333,27.5,21.0,0.4
2022-01-10,Kandy,7.2931,80.6333,25.9,21.1,8.8
2022-01-11,Kandy,7.2931,80.6333,28.1,19.0,1.5
2022-01-12,Kandy,7.2931,80.6333,28.2,20.5,2.4
2022-01-13,Kandy,7.2931,80.6333,28.9,19.5,1.5
2022-01-14,Kandy,7.2931,80.6333,29.2,20.0,0.6
2022-01-15,Kandy,7.2931,80.6333,29.3,19.0,0.4
2022-01-16,Kandy,7.2931,80.6333,28.4,21.2,0.3
2022-01-17,Kandy,7.2931,80.6333,27.9,21.4,0.3
2022-01-18,Kandy,7.2931,80.6333,27.6,21.0,0.2
2022-01-19,Kandy,7.2931,80.6333,28.6,21.3,0.0
2022-01-20,Kandy,7.2931,80.6333,28.8,18.0,0.0
2022-01-21,Kandy,7.2931,80.6333,29.7,15.5,0.0
2022-01-22,Kandy,7.2931,80.6333,30.9,15.9,0.0
2022-01-23,Kandy,7.2931,80.6333,30.6,15.8,0.3
2022-01-24,Kandy,7.2931,80.6333,30.0,16.2,0.0
2022-01-25,Kandy,7.2931,80.6333,29.6,17.1,0.4
2022-01-26,Kandy,7.2931,80.6333,28.9,17.9,0.7
2022-01-27,Kandy,7.2931,80.6333,28.0,17.7,0.0
2022-01-28,Kandy,7.2931,80.6333,28.2,17.1,1.2
2022-01-29,Kandy,7.2931,80.6333,30.4,22.0,0.4
2022-01-30,Kandy,7.2931,80.6333,29.5,20.1,0.5
2022-01-31,Kandy,7.2931,80.6333,27.8,21.8,1.2
2022-02-01,Kandy,7.2931,80.6333,30.2,20.0,0.0
2022-02-02,Kandy,7.2931,80.6333,30.4,17.1,0.0
2022-02-03,Kandy,7.2931,80.6333,30.6,18.1,0.0
2022-02-04,Kandy,7.2931,80.6333,32.0,19.0,0.0
2022-02-05,Kandy,7.2931,80.6333,32.0,18.1,0.0
2022-02-06,Kandy,7.2931,80.6333,29.9,18.0,0.0
2022-02-07,Kandy,7.2931,80.6333,28.9,20.4,1.5
2022-02-08,Kandy,7.2931,80.6333,30.5,18.0,0.0
2022-02-09,Kandy,7.2931,80.6333,28.9,20.1,0.0
2022-02-10,Kandy,7.2931,80.6333,29.7,19.2,2.8
2022-02-11,Kandy,7.2931,80.6333,29.6,20.2,16.8
2022-02-12,Kandy,7.2931,80.6333,28.5,21.4,4.7
2022-02-13,Kandy,7.2931,80.6333,24.2,20.9,15.7
2022-02-14,Kandy,7.2931,80.6333,27.7,21.0,0.6
2022-02-15,Kandy,7.2931,80.6333,28.8,18.9,0.0
2022-02-16,Kandy,7.2931,80.6333,29.1,18.9,0.0
2022-02-17,Kandy,7.2931,80.6333,30.4,18.6,0.0
2022-02-18,Kandy,7.2931,80.6333,30.3,18.4,0.3
2022-02-19,Kandy,7.2931,80.6333,28.5,20.9,2.7
2022-02-20,Kandy,7.2931,80.6333,30.0,20.5,1.3
2022-02-21,Kandy,7.2931,80.6333,30.2,19.8,0.1
2022-02-22,Kandy,7.2931,80.6333,31.5,19.1,0.0
2022-02-23,Kandy,7.2931,80.6333,30.5,18.9,1.6
2022-02-24,Kandy,7.2931,80.6333,29.8,21.9,1.4
2022-02-25,Kandy,7.2931,80.6333,29.8,20.8,1.2
2022-02-26,Kandy,7.2931,80.6333,28.5,22.0,2.7
2022-02-27,Kandy,7.2931,80.6333,29.9,21.5,0.5
2022-02-28,Kandy,7.2931,80.6333,29.6,20.8,0.4
2022-03-01,Kandy,7.2931,80.6333,29.7,21.1,1.9
2022-03-02,Kandy,7.2931,80.6333,28.1,20.9,1.5
2022-03-03,Kandy,7.2931,80.6333,29.3,21.4,0.1
2022-03-04,Kandy,7.2931,80.6333,29.1,20.8,1.4
2022-03-05,Kandy,7.2931,80.6333,29.8,19.9,1.5
2022-03-06,Kandy,7.2931,80.6333,31.2,20.0,0.0
2022-03-07,Kandy,7.2931,80.6333,32.0,20.3,0.1
2022-03-08,Kandy,7.2931,80.6333,30.9,21.3,1.5
2022-03-09,Kandy,7.2931,80.6333,31.9,19.2,0.0
2022-03-10,Kandy,7.2931,80.6333,31.7,18.5,0.4
2022-03-11,Kandy,7.2931,80.6333,31.8,19.7,1.0
2022-03-12,Kandy,7.2931,80.6333,30.5,21.6,1.4
2022-03-13,Kandy,7.2931,80.6333,30.9,22.0,0.0
2022-03-14,Kandy,7.2931,80.6333,31.4,20.6,0.0
2022-03-15,Kandy,7.2931,80.6333,31.5,19.5,0.2
2022-03-16,Kandy,7.2931,80.6333,29.8,21.3,0.0
2022-03-17,Kandy,7.2931,80.6333,29.0,21.6,1.5
2022-03-18,Kandy,7.2931,80.6333,27.6,22.1,4.2
2022-03-19,Kandy,7.2931,80.6333,29.9,21.0,1.7
2022-03-20,Kandy,7.2931,80.6333,28.5,20.2,3.2
2022-03-21,Kandy,7.2931,80.6333,30.5,19.5,2.3
2022-03-22,Kandy,7.2931,80.6333,30.8,20.5,2.2
2022-03-23,Kandy,7.2931,80.6333,30.9,21.2,2.1
2022-03-24,Kandy,7.2931,80.6333,27.9,21.1,2.6
2022-03-25,Kandy,7.2931,80.6333,30.1,19.5,3.1
2022-03-26,Kandy,7.2931,80.6333,31.7,19.8,2.2
2022-03-27,Kandy,7.2931,80.6333,32.3,19.4,1.5
2022-03-28,Kandy,7.2931,80.6333,32.5,21.0,1.2
2022-03-29,Kandy,7.2931,80.6333,31.5,21.0,5.1
2022-03-30,Kandy,7.2931,80.6333,30.4,20.6,0.7
